time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-1.23520076905,0.143970876661,19.2300547587,0.00976242341291,0.129711416092,0.0,-1.59774012115,0.40004342669,5.48224738101,-0.0215782274899,0.00420430484055,0.0,491.5977519191706,491.51565622185075,490.73991538951475,490.86590341024703
3.0600000000000023,-1.33372614958,0.168160506243,19.5614755483,0.00860211582316,0.129632685096,0.0,-1.68641867726,0.406149822116,5.56464989851,-0.0151984306205,-0.0156215356049,0.0,463.30324960724136,461.74159717234096,462.38926789342105,462.89173109494357
3.1200000000000023,-1.4370444071,0.192659860471,19.8937856024,0.00754807267226,0.128924433185,0.0,-1.75751864644,0.410417919037,5.5125736733,-0.0227845320781,-0.00509333389163,0.0,420.3363692023014,421.24805995911515,420.50142986755606,419.84366278357385
3.1800000000000024,-1.54510005567,0.217423441539,20.226634188,0.00616181817501,0.128461525684,0.0,-1.84428189333,0.414896048585,5.5819873165,-0.0237513802505,-0.0135556053218,0.0,459.60639175031116,458.9352077502548,458.9226427570291,458.84585400445013
3.2400000000000024,-1.65814992503,0.242418649467,20.5620328983,0.00513157068658,0.128291810683,0.0,-1.92402809791,0.418167575823,5.59784513606,-0.00649259000358,0.0128262234916,0.0,442.3518690167119,444.5195073206216,442.06196064574266,443.4821526746759
3.3000000000000025,-1.77639845315,0.267610388721,20.9015018416,0.005027152377,0.130431840324,0.0,-2.01770843864,0.42152844163,5.71708763939,0.00638333029433,0.0615557654181,0.0,473.35001215517553,477.08626799180655,474.7626200795127,475.74972092213926
3.3600000000000025,-1.89967468045,0.29297907268,21.2431578751,0.00564627188928,0.134098207611,0.0,-2.09184499031,0.424136059798,5.6715592126,0.0172121409149,0.0601917406318,0.0,425.6197839662832,425.5058454511648,423.9014727545419,424.83109064151216
3.4200000000000026,-2.02760969315,0.318522523514,21.5831431377,0.0069339437615,0.137359650344,0.0,-2.17298123139,0.427412733883,5.66120645934,0.0288331758237,0.0389251447199,0.0,436.7320173483315,434.95618552911657,436.25054093142734,437.22002936264124
3.4800000000000026,-2.16074620889,0.344301383312,21.9244738456,0.00872322943072,0.139420120741,0.0,-2.26510241268,0.432048317364,5.7160821241,0.0317277825483,0.0230842693586,0.0,457.4641650692428,456.20124888398874,457.28005584745495,457.5108733114042
3.5400000000000027,-2.29918494775,0.370376373092,22.2671716818,0.010157659077,0.140602854071,0.0,-2.34967429687,0.437268923671,5.70712644064,-0.0002576355506,0.0119323348146,0.0,437.93279152309753,437.00397966655726,439.32469750017907,436.6640848383022
3.6000000000000028,-2.44298197431,0.39680174248,22.6111330918,0.0103587474425,0.141575736785,0.0,-2.44364264486,0.443581869541,5.75789671255,0.00973760800661,0.0236373835423,0.0,456.64461241910584,457.5774663830029,455.99493740278274,456.7928031172281
3.660000000000003,-2.59282236749,0.423638908184,22.9607530298,0.010963214256,0.142438159328,0.0,-2.55111161202,0.451044991227,5.89525948467,0.0107397625685,-0.0200825556316,0.0,485.61738921684326,482.3261522802753,483.18162899226195,483.2570549513772
3.720000000000003,-2.74902406335,0.450929001924,23.3178680245,0.0111724752192,0.141777523582,0.0,-2.65548552957,0.45866818623,6.00790042133,-0.0178099330562,0.00277808049795,0.0,477.0847635750038,478.82748594941415,478.95505156493243,476.7783360824246
3.780000000000003,-2.91068269448,0.478611901714,23.6760749244,0.0103446597104,0.142085443735,0.0,-2.73326500359,0.464025555049,5.93266531139,-0.00678421593608,0.00946718765681,0.0,419.49836034263035,420.078862180319,419.7573556549458,420.71341277781767
